drug_key,condition_key,drug_label,condition_label,n_trials,phase_breakdown,sponsors,tickers,all_n_trials,all_n_scored,all_weighted_score,all_mean_score,all_pooled_drug_rate,all_drug_at_risk_total,all_drug_affected_total,pivotal_n_trials,pivotal_n_scored,pivotal_weighted_score,pivotal_mean_score,pivotal_pooled_drug_rate,pivotal_drug_at_risk_total,pivotal_drug_affected_total
mesh:D000305,mesh:D003872,Adrenal Cortex Hormones,Dermatitis,2,2 P3,Eli Lilly and Company,LLY,2,2,-0.0008406456405438353,-0.0007819147865949999,0.01592920353982301,565,9,2,2,-0.0008406456405438353,-0.0007819147865949999,0.01592920353982301,565,9
mesh:D000305,mesh:D003876,Adrenal Cortex Hormones,"Dermatitis, Atopic",7,"6 P3, 1 P2","AbbVie, Eli Lilly and Company, Regeneron Pharmaceuticals","ABBV, LLY, REGN",7,6,-0.004614093922845984,-0.016999562824381618,0.04924242424242424,1848,91,6,5,-0.0031688529216769836,-0.0003994753892579396,0.04980842911877394,1827,91
mesh:D000305,mesh:D004485,Adrenal Cortex Hormones,Eczema,4,4 P3,Eli Lilly and Company,LLY,4,4,0.009679808864444143,0.005961906930561076,0.05349500713266762,1402,75,4,4,0.009679808864444143,0.005961906930561076,0.05349500713266762,1402,75
mesh:D000305,mesh:D006086,Adrenal Cortex Hormones,Graft vs Host Disease,1,1 P3,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000305,mesh:D007154,Adrenal Cortex Hormones,Immune System Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000305,mesh:D008180,Adrenal Cortex Hormones,"Lupus Erythematosus, Systemic",1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000305,mesh:D008223,Adrenal Cortex Hormones,Lymphoma,1,1 P2,Celgene,BMY,1,0,,,0.5217391304347826,46,24,0,0,,,,0,0
mesh:D000305,mesh:D009101,Adrenal Cortex Hormones,Multiple Myeloma,1,1 P2,Celgene,BMY,1,0,,,0.39285714285714285,56,22,0,0,,,,0,0
mesh:D000305,mesh:D010391,Adrenal Cortex Hormones,"Pemphigoid, Bullous",1,1 P3,Regeneron Pharmaceuticals,REGN,1,1,-0.0188679245283018,-0.0188679245283018,0.37735849056603776,53,20,1,1,-0.0188679245283018,-0.0188679245283018,0.37735849056603776,53,20
mesh:D000305,mesh:D012059,Adrenal Cortex Hormones,"Rejection, Psychology",1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,0.6666666666666666,216,144,0,0,,,,0,0
mesh:D000305,mesh:D012871,Adrenal Cortex Hormones,Skin Diseases,2,2 P3,Eli Lilly and Company,LLY,2,2,-0.0008406456405438353,-0.0007819147865949999,0.01592920353982301,565,9,2,2,-0.0008406456405438353,-0.0007819147865949999,0.01592920353982301,565,9
mesh:D000305,mesh:D012873,Adrenal Cortex Hormones,"Skin Diseases, Genetic",1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0013023916646933,-0.0013023916646933,0.01699029126213592,412,7,1,1,-0.0013023916646933,-0.0013023916646933,0.01699029126213592,412,7
mesh:D000305,mesh:D013700,Adrenal Cortex Hormones,Giant Cell Arteritis,1,1 P3,AbbVie,ABBV,1,1,-0.0036764705882352,-0.0036764705882352,0.1875,448,84,1,1,-0.0036764705882352,-0.0036764705882352,0.1875,448,84
mesh:D000305,mesh:D016403,Adrenal Cortex Hormones,"Lymphoma, Large B-Cell, Diffuse",1,1 P2,Celgene,BMY,1,0,,,0.5217391304347826,46,24,0,0,,,,0,0
mesh:D000305,mesh:D054739,Adrenal Cortex Hormones,"Dendritic Cell Sarcoma, Interdigitating",1,1 P2,Celgene,BMY,1,0,,,0.5217391304347826,46,24,0,0,,,,0,0
mesh:D000305,raw:kidney transplantation,Adrenal Cortex Hormones,Kidney Transplantation,3,"1 P4, 2 P2","Bristol-Myers Squibb, Wyeth is now a wholly owned subsidiary of Pfizer","BMY, PFE",3,0,,,0.5689655172413793,58,33,1,0,,,,0,0
mesh:D000305,raw:wet age-related macular degeneration,Adrenal Cortex Hormones,Wet Age-related Macular Degeneration,1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000420,mesh:D003865,Albuterol,"Depressive Disorder, Major",1,1 P1,Eli Lilly and Company,LLY,1,0,,,0.0,138,0,0,0,,,,0,0
mesh:D000431,mesh:D003865,Ethanol,"Depressive Disorder, Major",1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000431,mesh:D005884,Ethanol,Gingival Hemorrhage,1,1 ?,Johnson & Johnson Consumer and Personal Products Worldwide,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000431,mesh:D005891,Ethanol,Gingivitis,1,1 ?,Johnson & Johnson Consumer and Personal Products Worldwide,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000431,mesh:D006470,Ethanol,Hemorrhage,1,1 ?,Johnson & Johnson Consumer and Personal Products Worldwide,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000431,mesh:D007319,Ethanol,Sleep Initiation and Maintenance Disorders,1,1 P4,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000431,mesh:D058225,Ethanol,"Plaque, Amyloid",1,1 ?,Johnson & Johnson Consumer and Personal Products Worldwide,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000431,raw:gingivits in diabetics,Ethanol,Gingivits in Diabetics,1,1 P4,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000431,raw:healthy,Ethanol,Healthy,8,"6 P4, 1 P1, 1 ?","Johnson & Johnson Consumer Inc. (J&JCI), Johnson & Johnson Consumer and Personal Products Worldwide, Pfizer","JNJ, PFE",8,0,,,,0,0,6,0,,,,0,0
mesh:D000431,raw:healthy volunteers,Ethanol,Healthy Volunteers,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000434,mesh:D003865,Alcoholic Beverages,"Depressive Disorder, Major",1,1 P1,Eli Lilly and Company,LLY,1,1,0.0,0.0,0.0,27,0,0,0,,,,0,0
mesh:D000451,mesh:D000075222,Mineralocorticoid Receptor Antagonists,Essential Hypertension,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0119047619047619,0.0119047619047619,0.011904761904761904,252,3,0,0,,,,0,0
mesh:D000477,mesh:D002289,Alkylating Agents,"Carcinoma, Non-Small-Cell Lung",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000493,mesh:D006073,Allopurinol,Gout,3,"1 P4, 2 P2","Gilead Sciences, Regeneron Pharmaceuticals","GILD, REGN",3,2,0.010989010989010978,0.0121951219512195,0.009259259259259259,108,1,1,1,0.024390243902439,0.024390243902439,0.024390243902439025,41,1
mesh:D000493,mesh:D033461,Allopurinol,Hyperuricemia,1,1 P2,Gilead Sciences,GILD,1,1,0.0,0.0,0.0,67,0,0,0,,,,0,0
mesh:D000518,mesh:D006628,Eflornithine,Hirsutism,1,1 P4,Allergan,ABBV,1,0,,,,0,0,1,0,,,,0,0
mesh:D000525,mesh:D000084783,Alprazolam,Recreational Drug Use,1,1 P1,Eli Lilly and Company,LLY,1,1,0.0,0.0,0.0,312,0,0,0,,,,0,0
mesh:D000525,mesh:D000098647,Alprazolam,Generalized Anxiety Disorder,1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000525,mesh:D000544,Alprazolam,Alzheimer Disease,1,1 P1,Pfizer,PFE,1,1,0.0,0.0,0.0,163,0,0,0,,,,0,0
mesh:D000525,mesh:D001008,Alprazolam,Anxiety Disorders,1,1 P1,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000525,mesh:D006816,Alprazolam,Huntington Disease,1,1 P1,Pfizer,PFE,1,1,0.0,0.0,0.0,163,0,0,0,,,,0,0
mesh:D000525,mesh:D008881,Alprazolam,Migraine Disorders,1,1 P1,Eli Lilly and Company,LLY,1,1,-0.0117647058823529,-0.0117647058823529,0.0,347,0,0,0,,,,0,0
mesh:D000525,mesh:D019966,Alprazolam,Substance-Related Disorders,1,1 P1,Eli Lilly and Company,LLY,1,1,0.0,0.0,0.0,312,0,0,0,,,,0,0
mesh:D000525,raw:dental anxiety,Alprazolam,Dental Anxiety,1,1 P2,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000525,raw:driving performance,Alprazolam,Driving Performance,1,1 P1,"Naurex, Inc, an affiliate of Allergan plc",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:D000525,raw:healthy,Alprazolam,Healthy,3,"1 P4, 2 P1","Pfizer, Pfizer's Upjohn has merged with Mylan to form Viatris Inc.",PFE,3,1,0.0,0.0,0.0,58,0,1,0,,,,0,0
mesh:D000525,raw:healthy subjects,Alprazolam,Healthy Subjects,1,1 P1,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000525,raw:pharmacokinetics,Alprazolam,Pharmacokinetics,1,1 P1,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000547,mesh:D011618,Amantadine,Psychotic Disorders,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:D000547,mesh:D012559,Amantadine,Schizophrenia,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
mesh:D000571,mesh:D005891,American Dental Association,Gingivitis,1,1 P4,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000571,mesh:D058225,American Dental Association,"Plaque, Amyloid",1,1 P4,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000571,raw:healthy,American Dental Association,Healthy,2,2 P4,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,2,0,,,,0,0,2,0,,,,0,0
mesh:D000583,mesh:D007239,Amikacin,Infections,1,1 P4,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000643,raw:healthy subjects,Ammonium Chloride,Healthy Subjects,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000655,mesh:D016778,Amodiaquine,"Malaria, Falciparum",2,"1 P4, 1 P1",Pfizer,PFE,2,0,,,,0,0,1,0,,,,0,0
mesh:D000658,mesh:D001991,Amoxicillin,Bronchitis,1,1 P3,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000658,mesh:D010031,Amoxicillin,Otitis,1,1 P3,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000658,mesh:D010033,Amoxicillin,Otitis Media,2,2 P3,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C., Pfizer","JNJ, PFE",2,0,,,,0,0,2,0,,,,0,0
mesh:D000658,mesh:D014069,Amoxicillin,Tonsillitis,2,"1 P4, 1 P3",Pfizer,PFE,2,0,,,,0,0,2,0,,,,0,0
mesh:D000658,mesh:D018410,Amoxicillin,"Pneumonia, Bacterial",1,1 P2,Pfizer,PFE,1,0,,,0.12121212121212122,33,4,0,0,,,,0,0
mesh:D000658,mesh:D029481,Amoxicillin,"Bronchitis, Chronic",2,2 P3,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C., Pfizer","JNJ, PFE",2,0,,,,0,0,2,0,,,,0,0
mesh:D000661,mesh:D001289,Amphetamine,Attention Deficit Disorder with Hyperactivity,1,1 ?,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000666,mesh:D000163,Amphotericin B,Acquired Immunodeficiency Syndrome,7,"2 P3, 5 ?","Bristol-Myers Squibb, Janssen, LP, Pfizer","BMY, JNJ, PFE",7,0,,,,0,0,2,0,,,,0,0
mesh:D000666,mesh:D000386,Amphotericin B,AIDS-Related Complex,1,1 P3,"Janssen, LP",JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D001759,Amphotericin B,Blastomycosis,1,1 P3,"Janssen, LP",JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D002177,Amphotericin B,Candidiasis,1,1 ?,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000666,mesh:D002180,Amphotericin B,"Candidiasis, Oral",1,1 ?,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000666,mesh:D003453,Amphotericin B,Cryptococcosis,5,"1 P3, 4 ?",Pfizer,PFE,5,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D004941,Amphotericin B,Esophagitis,1,1 ?,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000666,mesh:D006660,Amphotericin B,Histoplasmosis,1,1 P3,"Janssen, LP",JNJ,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D008581,Amphotericin B,Meningitis,5,"1 P3, 4 ?",Pfizer,PFE,5,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D009181,Amphotericin B,Mycoses,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D009369,Amphotericin B,Neoplasms,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D009503,Amphotericin B,Neutropenia,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D015658,Amphotericin B,HIV Infections,8,"3 P3, 5 ?","Bristol-Myers Squibb, Janssen, LP, Pfizer","BMY, JNJ, PFE",8,0,,,,0,0,3,0,,,,0,0
mesh:D000666,mesh:D016919,Amphotericin B,"Meningitis, Cryptococcal",5,"1 P3, 4 ?",Pfizer,PFE,5,0,,,,0,0,1,0,,,,0,0
mesh:D000666,mesh:D017088,Amphotericin B,AIDS-Related Opportunistic Infections,6,"1 P3, 5 ?","Bristol-Myers Squibb, Pfizer","BMY, PFE",6,0,,,,0,0,1,0,,,,0,0
mesh:D000667,mesh:D000098968,Ampicillin,Community-Acquired Pneumonia,1,1 P3,Pfizer,PFE,1,0,,,0.02127659574468085,47,1,1,0,,,0.02127659574468085,47,1
mesh:D000667,mesh:D008169,Ampicillin,Lung Abscess,1,1 ?,Pfizer,PFE,1,0,,,0.04387755102040816,980,43,0,0,,,,0,0
mesh:D000667,mesh:D010538,Ampicillin,Peritonitis,1,1 ?,Pfizer,PFE,1,0,,,0.04387755102040816,980,43,0,0,,,,0,0
mesh:D000667,mesh:D011014,Ampicillin,Pneumonia,1,1 ?,Pfizer,PFE,1,0,,,0.04387755102040816,980,43,0,0,,,,0,0
mesh:D000667,mesh:D018410,Ampicillin,"Pneumonia, Bacterial",1,1 P3,Pfizer,PFE,1,0,,,0.02127659574468085,47,1,1,0,,,0.02127659574468085,47,1
mesh:D000697,mesh:D001289,Central Nervous System Stimulants,Attention Deficit Disorder with Hyperactivity,2,2 ?,Eli Lilly and Company,LLY,2,0,,,,0,0,0,0,,,,0,0
mesh:D000697,mesh:D002546,Central Nervous System Stimulants,"Ischemic Attack, Transient",1,1 ?,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000697,mesh:D020521,Central Nervous System Stimulants,Stroke,1,1 ?,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:D000701,mesh:D010003,"Analgesics, Opioid",Osteoarthritis,2,"1 P3, 1 P2","Janssen Research & Development, LLC, Pfizer","JNJ, PFE",2,0,,,,0,0,1,0,,,,0,0
mesh:D000701,mesh:D010146,"Analgesics, Opioid",Pain,2,"1 P3, 1 P2","Janssen Research & Development, LLC, Pfizer","JNJ, PFE",2,0,,,,0,0,1,0,,,,0,0
mesh:D000701,mesh:D020370,"Analgesics, Opioid","Osteoarthritis, Knee",1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000726,mesh:D011471,Androgen Antagonists,Prostatic Neoplasms,3,"1 P3, 1 P2, 1 ?","Janssen Pharmaceutical K.K., Janssen Research & Development, LLC",JNJ,3,1,0.0916377137915094,0.0916377137915094,0.3157076205287714,643,203,1,1,0.0916377137915094,0.0916377137915094,0.32160804020100503,597,192
mesh:D000863,raw:advanced solid tumors,Antacids,Advanced Solid Tumors,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000863,raw:healthy,Antacids,Healthy,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:D000894,mesh:D001327,"Anti-Inflammatory Agents, Non-Steroidal",Autoimmune Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000894,mesh:D003240,"Anti-Inflammatory Agents, Non-Steroidal",Connective Tissue Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000894,mesh:D007154,"Anti-Inflammatory Agents, Non-Steroidal",Immune System Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000894,mesh:D008180,"Anti-Inflammatory Agents, Non-Steroidal","Lupus Erythematosus, Systemic",1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000894,mesh:D015207,"Anti-Inflammatory Agents, Non-Steroidal","Osteoarthritis, Hip",1,1 P3,Pfizer,PFE,1,0,,,0.059078771695594126,2996,177,1,0,,,0.059078771695594126,2996,177
mesh:D000894,mesh:D020370,"Anti-Inflammatory Agents, Non-Steroidal","Osteoarthritis, Knee",1,1 P3,Pfizer,PFE,1,0,,,0.059078771695594126,2996,177,1,0,,,0.059078771695594126,2996,177
mesh:D000894,mesh:D059350,"Anti-Inflammatory Agents, Non-Steroidal",Chronic Pain,1,1 P3,Pfizer,PFE,1,0,,,0.059078771695594126,2996,177,1,0,,,0.059078771695594126,2996,177
mesh:D000894,raw:relapsing multiple sclerosis,"Anti-Inflammatory Agents, Non-Steroidal",Relapsing Multiple Sclerosis,1,1 P3,Biogen,BIIB,1,0,,,0.04975124378109453,201,10,1,0,,,0.04975124378109453,201,10
mesh:D000900,mesh:D011018,Anti-Bacterial Agents,"Pneumonia, Pneumococcal",1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000900,mesh:D016908,Anti-Bacterial Agents,Gram-Positive Bacterial Infections,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000900,mesh:D017714,Anti-Bacterial Agents,Community-Acquired Infections,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D000900,mesh:D064147,Anti-Bacterial Agents,Febrile Neutropenia,1,1 ?,Pfizer,PFE,1,0,,,0.015151515151515152,264,4,0,0,,,,0,0
mesh:D000911,mesh:C564816,"Antibodies, Monoclonal","Insulin-Like Growth Factor I, Resistance To",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000911,mesh:D006528,"Antibodies, Monoclonal","Carcinoma, Hepatocellular",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000911,mesh:D008113,"Antibodies, Monoclonal",Liver Neoplasms,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000911,mesh:D008545,"Antibodies, Monoclonal",Melanoma,1,1 P3,Bristol-Myers Squibb,BMY,1,0,,,0.40746500777604977,643,262,1,0,,,0.40746500777604977,643,262
mesh:D000911,mesh:D009362,"Antibodies, Monoclonal",Neoplasm Metastasis,1,1 P3,Bristol-Myers Squibb,BMY,1,0,,,0.40746500777604977,643,262,1,0,,,0.40746500777604977,643,262
mesh:D000911,mesh:D012878,"Antibodies, Monoclonal",Skin Neoplasms,1,1 P3,Bristol-Myers Squibb,BMY,1,0,,,0.40746500777604977,643,262,1,0,,,0.40746500777604977,643,262
mesh:D000911,mesh:D020966,"Antibodies, Monoclonal","Muscular Disorders, Atrophic",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D001714,Antidepressive Agents,Bipolar Disorder,1,1 ?,"Janssen-Cilag, S.A.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D003863,Antidepressive Agents,Depression,1,1 ?,"Janssen-Cilag, S.A.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D003865,Antidepressive Agents,"Depressive Disorder, Major",2,2 P3,Bristol-Myers Squibb,BMY,2,0,,,,0,0,2,0,,,,0,0
mesh:D000928,mesh:D010349,Antidepressive Agents,Patient Compliance,1,1 ?,"Janssen-Cilag, S.A.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D010554,Antidepressive Agents,Personality Disorders,1,1 ?,"Janssen-Cilag, S.A.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D012559,Antidepressive Agents,Schizophrenia,1,1 ?,"Janssen-Cilag, S.A.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D000928,mesh:D061218,Antidepressive Agents,"Depressive Disorder, Treatment-Resistant",6,6 P3,"Janssen Research & Development, LLC",JNJ,6,5,0.010278990707790968,0.0081032690385339,0.02710027100271003,4059,110,6,5,0.010278990707790968,0.0081032690385339,0.02710027100271003,4059,110
mesh:D000962,mesh:D001327,Antimalarials,Autoimmune Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000962,mesh:D003240,Antimalarials,Connective Tissue Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000962,mesh:D007154,Antimalarials,Immune System Diseases,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D000962,mesh:D008180,Antimalarials,"Lupus Erythematosus, Systemic",1,1 P3,Eli Lilly and Company,LLY,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128,1,1,-0.0115339410759612,-0.0115339410759612,0.13021363173957273,983,128
mesh:D001057,raw:cognitive function,Apolipoproteins E,Cognitive Function,1,1 ?,Lance Johnson,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D001057,raw:healthy,Apolipoproteins E,Healthy,1,1 ?,Lance Johnson,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:D001071,mesh:D008224,Appointments and Schedules,"Lymphoma, Follicular",1,1 P1,"Juno Therapeutics, a Subsidiary of Celgene",BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D001071,mesh:D008228,Appointments and Schedules,"Lymphoma, Non-Hodgkin",1,1 P1,"Juno Therapeutics, a Subsidiary of Celgene",BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D001071,mesh:D016403,Appointments and Schedules,"Lymphoma, Large B-Cell, Diffuse",1,1 P1,"Juno Therapeutics, a Subsidiary of Celgene",BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D001071,mesh:D020522,Appointments and Schedules,"Lymphoma, Mantle-Cell",1,1 P1,"Juno Therapeutics, a Subsidiary of Celgene",BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D001071,raw:solid tumors,Appointments and Schedules,Solid Tumors,1,1 P1,"AbbVie (prior sponsor, Abbott)",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:D001205,mesh:D010146,Ascorbic Acid,Pain,1,1 P3,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D001205,mesh:D014098,Ascorbic Acid,Toothache,1,1 P3,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
mesh:D001239,mesh:D003550,Inhalation,Cystic Fibrosis,1,1 P2,Gilead Sciences,GILD,1,0,,,,0,0,0,0,,,,0,0
mesh:D001239,mesh:D011552,Inhalation,Pseudomonas Infections,1,1 P2,Gilead Sciences,GILD,1,0,,,,0,0,0,0,,,,0,0
mesh:D001241,mesh:D000083242,Aspirin,Ischemic Stroke,1,1 P2,Bristol-Myers Squibb,BMY,1,1,-0.0040526723140172,-0.0040526723140172,0.1337772397094431,1652,221,0,0,,,,0,0
mesh:D001241,mesh:D000789,Aspirin,"Angina, Unstable",1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,0.08720159151193634,3016,263,0,0,,,,0,0
mesh:D001241,mesh:D001145,Aspirin,"Arrhythmias, Cardiac",1,1 P3,"Janssen Scientific Affairs, LLC",JNJ,1,0,,,0.3492139113863745,2099,733,1,0,,,0.3492139113863745,2099,733
mesh:D001241,mesh:D001281,Aspirin,Atrial Fibrillation,3,3 P3,"Bristol-Myers Squibb, Janssen Scientific Affairs, LLC, Pfizer","BMY, JNJ, PFE",3,0,,,0.31245434623813,10952,3422,3,0,,,0.31245434623813,10952,3422
mesh:D001241,mesh:D002318,Aspirin,Cardiovascular Diseases,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:D001241,mesh:D002546,Aspirin,"Ischemic Attack, Transient",1,1 P2,Bristol-Myers Squibb,BMY,1,1,-0.0040526723140172,-0.0040526723140172,0.1337772397094431,1652,221,0,0,,,,0,0
mesh:D001241,mesh:D003324,Aspirin,Coronary Artery Disease,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,0.0,58,0,0,0,,,,0,0
mesh:D001241,mesh:D004194,Aspirin,Disease,1,1 ?,Regeneron Pharmaceuticals,REGN,1,0,,,,0,0,0,0,,,,0,0
mesh:D001241,mesh:D005483,Aspirin,Flushing,1,1 P4,Biogen,BIIB,1,1,0.0318672839506172,0.0318672839506172,0.08125,160,13,1,1,0.0318672839506172,0.0318672839506172,0.08125,160,13
mesh:D001241,mesh:D006470,Aspirin,Hemorrhage,1,1 P1,Regeneron Pharmaceuticals,REGN,1,0,,,,0,0,0,0,,,,0,0
mesh:D001241,mesh:D009101,Aspirin,Multiple Myeloma,1,1 P2,Celgene Corporation,BMY,1,0,,,0.5623529411764706,425,239,0,0,,,,0,0
mesh:D001241,mesh:D009103,Aspirin,Multiple Sclerosis,1,1 P4,Biogen,BIIB,1,1,0.0318672839506172,0.0318672839506172,0.08125,160,13,1,1,0.0318672839506172,0.0318672839506172,0.08125,160,13
